index wavelength species expot  loggf logeps e_stat       eqw     e_eqw   fwhm e_Teff e_logg   e_vt   e_MH  e_sp e_sys e_tot weight                                              star
   69   4084.492    26.0 3.329  -0.54  5.716  0.077    59.082     3.263  0.174  0.091 -0.040 -0.041 -0.003 0.108 0.100 0.166 36.362  wukong8_161400139_lesspayne_norm_EQW_params_synt
   70   4098.176    26.0 3.239  -0.97  5.619  0.072    39.444     3.408  0.150  0.088 -0.011 -0.018 -0.004 0.091 0.100 0.153 42.753  wukong8_161400139_lesspayne_norm_EQW_params_synt
   74   4118.545    26.0 3.571   0.27  5.850  0.132    83.459     4.898  0.187  0.091 -0.073 -0.082 -0.004 0.143 0.100 0.219 20.931  wukong8_161400139_lesspayne_norm_EQW_params_synt
   75   4120.206    26.0 2.988  -1.23  5.332  0.066    26.514     2.792 -0.094  0.091 -0.001 -0.010 -0.005 0.092 0.100 0.151 43.929  wukong8_161400139_lesspayne_norm_EQW_params_synt
   76   4121.802    26.0 2.829  -1.28  5.299  0.058    30.035     2.575  0.130  0.095 -0.002 -0.012 -0.005 0.096 0.100 0.150 44.320  wukong8_161400139_lesspayne_norm_EQW_params_synt
   77   4132.058    26.0 1.607  -0.68  5.545  0.066   121.452     4.276  0.175  0.157 -0.188 -0.061  0.010 0.253 0.100 0.280 12.792  wukong8_161400139_lesspayne_norm_EQW_params_synt
   78   4133.856    26.0 3.366  -1.13  5.574  0.090    24.559     3.715  0.166  0.085 -0.002 -0.008 -0.004 0.085 0.100 0.159 39.355  wukong8_161400139_lesspayne_norm_EQW_params_synt
   79   4139.927    26.0 0.989  -3.51  5.406  0.067    23.330     2.717  0.110  0.135 -0.004 -0.007 -0.006 0.135 0.100 0.181 30.473  wukong8_161400139_lesspayne_norm_EQW_params_synt
   80   4143.415    26.0 3.047  -0.21  5.621  0.096    78.580     3.556  0.157  0.104 -0.078 -0.075 -0.002 0.150 0.100 0.204 23.954  wukong8_161400139_lesspayne_norm_EQW_params_synt
   82   4147.669    26.0 1.484  -2.07  5.144  0.065    52.531     2.711  0.119  0.126 -0.011 -0.033 -0.007 0.131 0.100 0.177 31.887  wukong8_161400139_lesspayne_norm_EQW_params_synt
   83   4150.249    26.0 3.428  -1.19  5.345  0.077    13.043     2.079  0.086  0.081  0.001 -0.004 -0.006 0.081 0.100 0.150 44.358  wukong8_161400139_lesspayne_norm_EQW_params_synt
   84   4152.169    26.0 0.957  -3.16  5.532  0.088    46.266     4.084  0.128  0.136 -0.009 -0.029 -0.007 0.140 0.100 0.193 26.873  wukong8_161400139_lesspayne_norm_EQW_params_synt
   85     4153.9    26.0 3.397  -0.28  5.614  0.092    63.814     3.967  0.163  0.092 -0.056 -0.044 -0.001 0.116 0.100 0.179 31.248  wukong8_161400139_lesspayne_norm_EQW_params_synt
   86   4158.792    26.0 3.428   -0.7  5.377  0.076    31.899     3.448  0.142  0.084 -0.007 -0.012 -0.004 0.085 0.100 0.152 43.399  wukong8_161400139_lesspayne_norm_EQW_params_synt
   87   4161.529    22.1 1.083  -2.09  3.161  0.061    39.108     2.893  0.119  0.049  0.182 -0.016  0.018 0.190 0.100 0.223 20.069  wukong8_161400139_lesspayne_norm_EQW_params_synt
   89   4171.904    22.1 2.596   -0.3  3.044  0.078    42.090     3.586  0.133  0.021  0.184 -0.016  0.015 0.186 0.100 0.226 19.661  wukong8_161400139_lesspayne_norm_EQW_params_synt
   90   4173.921    26.0 0.989  -3.29  5.527  0.071    38.487     3.429  0.137  0.136 -0.008 -0.017 -0.006 0.137 0.100 0.184 29.475  wukong8_161400139_lesspayne_norm_EQW_params_synt
   91   4174.913    26.0 0.914  -2.94  5.341  0.070    49.867     3.145  0.130  0.138 -0.010 -0.030 -0.007 0.142 0.100 0.187 28.576  wukong8_161400139_lesspayne_norm_EQW_params_synt
   92   4178.855    26.1 2.583  -2.51  5.357  0.063    50.750     2.743  0.126  0.018  0.186 -0.031  0.016 0.190 0.100 0.224 19.957  wukong8_161400139_lesspayne_norm_EQW_params_synt
   93   4184.312    22.1 1.079  -2.49  3.548  0.085    38.754     4.151  0.147  0.050  0.181 -0.017  0.019 0.190 0.100 0.231 18.819  wukong8_161400139_lesspayne_norm_EQW_params_synt
   94   4187.039    26.0 2.450  -0.56  5.457  0.068    87.442     3.084  0.144  0.127 -0.131 -0.064  0.005 0.193 0.100 0.228 19.217  wukong8_161400139_lesspayne_norm_EQW_params_synt
   95   4199.095    26.0 3.045   0.17  5.506  0.092    87.846     3.523  0.160  0.104 -0.087 -0.087 -0.003 0.161 0.100 0.211 22.508  wukong8_161400139_lesspayne_norm_EQW_params_synt
   97   4216.184    26.0 0.000  -3.36  5.844  0.095    89.486     3.259  0.135  0.169 -0.073 -0.102 -0.017 0.211 0.100 0.252 15.721  wukong8_161400139_lesspayne_norm_EQW_params_synt
   98   4233.163    26.1 2.583  -2.02  5.730  0.070    85.817     2.739  0.161  0.025  0.147 -0.078  0.017 0.169 0.100 0.209 22.984  wukong8_161400139_lesspayne_norm_EQW_params_synt
   99   4233.603    26.0 2.482   -0.6  5.443  0.084    84.041     3.729  0.144  0.124 -0.117 -0.063  0.004 0.182 0.100 0.224 19.957  wukong8_161400139_lesspayne_norm_EQW_params_synt
  100   4250.787    26.0 1.556  -0.71  5.293  0.071   109.616     3.619  0.151  0.152 -0.159 -0.078  0.001 0.233 0.100 0.264 14.386  wukong8_161400139_lesspayne_norm_EQW_params_synt
  101   4282.403    26.0 2.174  -0.78  5.352  0.083    81.113     2.832  0.139  0.119 -0.046 -0.088 -0.009 0.155 0.100 0.202 24.395  wukong8_161400139_lesspayne_norm_EQW_params_synt
  102   4283.011    20.0 1.886 -0.224  4.644  0.073    70.289     3.170  0.153  0.085 -0.051 -0.045 -0.003 0.109 0.100 0.165 36.778  wukong8_161400139_lesspayne_norm_EQW_params_synt
  103   4287.403    22.0 0.835  -0.37  3.172  0.079    18.221     2.784  0.154  0.117 -0.009 -0.005 -0.006 0.118 0.100 0.173 33.252  wukong8_161400139_lesspayne_norm_EQW_params_synt
  104   4290.215    22.1 1.164  -0.87  3.607  0.112   102.601     4.125  0.179  0.062  0.104 -0.103  0.016 0.160 0.100 0.219 20.803  wukong8_161400139_lesspayne_norm_EQW_params_synt
  105   4291.463    26.0 0.052  -4.08  5.675  0.056    56.547     2.318  0.148  0.159 -0.014 -0.038 -0.009 0.164 0.100 0.200 24.913  wukong8_161400139_lesspayne_norm_EQW_params_synt
  106   4295.749    22.0 0.812  -0.42  2.883  0.089     9.884     1.950 -0.089  0.118 -0.008 -0.002 -0.005 0.118 0.100 0.179 31.310  wukong8_161400139_lesspayne_norm_EQW_params_synt
  111   4316.794    22.1 2.046  -1.62  3.042  0.074    13.156     1.950  0.087  0.034  0.183 -0.003  0.015 0.187 0.100 0.224 19.859  wukong8_161400139_lesspayne_norm_EQW_params_synt
  112   4318.652    20.0 1.899  -0.21  4.635  0.059    70.084     2.600  0.147  0.084 -0.051 -0.045 -0.003 0.108 0.100 0.159 39.725  wukong8_161400139_lesspayne_norm_EQW_params_synt
  113    4320.95    22.1 1.164  -1.88  3.382  0.118    56.490     5.226  0.152  0.044  0.177 -0.039  0.019 0.187 0.100 0.243 16.928  wukong8_161400139_lesspayne_norm_EQW_params_synt
  116   4330.238    22.1 2.046  -1.64  3.503  0.097    28.687     4.448  0.248  0.031  0.180 -0.009  0.016 0.184 0.100 0.230 18.830  wukong8_161400139_lesspayne_norm_EQW_params_synt
  117   4330.698    22.1 1.179  -2.09  3.189  0.057    36.332     2.825  0.121  0.049  0.182 -0.013  0.019 0.190 0.100 0.222 20.282  wukong8_161400139_lesspayne_norm_EQW_params_synt
  118   4331.642    28.0 1.675  -2.27  4.241  0.097    12.734     2.610  0.124  0.114  0.007 -0.003 -0.004 0.114 0.100 0.180 30.788  wukong8_161400139_lesspayne_norm_EQW_params_synt
  119   4337.046    26.0 1.556   -1.7  5.785  0.091    89.732     3.551  0.164  0.139 -0.086 -0.086 -0.007 0.185 0.100 0.229 19.068  wukong8_161400139_lesspayne_norm_EQW_params_synt
  123   4358.501    26.0 2.947  -1.57  5.544  0.053    23.909     2.113  0.142  0.093  0.000 -0.008 -0.007 0.094 0.100 0.147 46.356  wukong8_161400139_lesspayne_norm_EQW_params_synt
  124   4367.903    26.0 1.607  -2.88  5.731  0.084    37.180     3.997  0.188  0.122 -0.006 -0.016 -0.006 0.123 0.100 0.180 30.989  wukong8_161400139_lesspayne_norm_EQW_params_synt
  125    4375.93    26.0 0.000   -3.0  5.299  0.087    84.793     2.989  0.138  0.168 -0.054 -0.095 -0.017 0.201 0.100 0.241 17.234  wukong8_161400139_lesspayne_norm_EQW_params_synt
  127   4389.245    26.0 0.052  -4.55  5.450  0.054    25.039     2.268  0.109  0.156 -0.008 -0.008 -0.007 0.157 0.100 0.193 26.717  wukong8_161400139_lesspayne_norm_EQW_params_synt
  128   4394.059    22.1 1.220  -1.77  3.097  0.059    45.717     2.965  0.143  0.048  0.182 -0.020  0.019 0.190 0.100 0.223 20.132  wukong8_161400139_lesspayne_norm_EQW_params_synt
  129   4395.031    22.1 1.083  -0.54  3.505  0.066   116.233     2.779  0.183  0.074  0.058 -0.102  0.019 0.140 0.100 0.184 29.445  wukong8_161400139_lesspayne_norm_EQW_params_synt
  130   4395.839    22.1 1.242  -1.93  3.118  0.050    37.561     2.477  0.135  0.045  0.179 -0.016  0.019 0.186 0.100 0.217 21.194  wukong8_161400139_lesspayne_norm_EQW_params_synt
  131   4399.765    22.1 1.236   -1.2  3.377  0.090    81.039     3.186  0.153  0.052  0.164 -0.074  0.017 0.188 0.100 0.231 18.703  wukong8_161400139_lesspayne_norm_EQW_params_synt
  132   4401.541    28.0 3.191   0.06  4.155  0.073    37.115     3.425  0.146  0.084 -0.001 -0.016 -0.003 0.086 0.100 0.151 44.146  wukong8_161400139_lesspayne_norm_EQW_params_synt
  133   4408.414    26.0 2.196  -1.74  5.743  0.063    62.046     2.704  0.160  0.114 -0.027 -0.043 -0.005 0.125 0.100 0.172 33.819  wukong8_161400139_lesspayne_norm_EQW_params_synt
  135   4409.518    22.1 1.230  -2.53  3.198  0.061    16.608     1.982  0.122  0.046  0.180 -0.005  0.017 0.187 0.100 0.220 20.596  wukong8_161400139_lesspayne_norm_EQW_params_synt
  136   4411.073    22.1 3.092  -0.65  3.407  0.087    20.613     3.285  0.239  0.011  0.183 -0.005  0.012 0.184 0.100 0.227 19.475  wukong8_161400139_lesspayne_norm_EQW_params_synt
  137    4411.93    22.1 1.223  -2.62  3.360  0.052    19.211     1.859  0.118  0.048  0.179 -0.007  0.019 0.186 0.100 0.218 21.070  wukong8_161400139_lesspayne_norm_EQW_params_synt
  138   4415.123    26.0 1.607  -0.62  5.492  0.051   126.176     3.572  0.187  0.157 -0.189 -0.060  0.007 0.253 0.100 0.277 13.051  wukong8_161400139_lesspayne_norm_EQW_params_synt
  139   4416.818    26.1 2.778  -2.57  5.336  0.047    38.442     2.168  0.124  0.015  0.188 -0.017  0.016 0.190 0.100 0.220 20.694  wukong8_161400139_lesspayne_norm_EQW_params_synt
  140   4418.331    22.1 1.236  -1.99  3.224  0.058    40.407     2.808  0.130  0.047  0.182 -0.016  0.019 0.190 0.100 0.222 20.278  wukong8_161400139_lesspayne_norm_EQW_params_synt
  141   4421.938    22.1 2.060  -1.64  3.045  0.094    12.539     2.454  0.140  0.031  0.182 -0.003  0.015 0.185 0.100 0.231 18.813  wukong8_161400139_lesspayne_norm_EQW_params_synt
  143   4425.437    20.0 1.879 -0.358  4.507  0.056    60.111     2.749  0.150  0.085 -0.046 -0.029 -0.001 0.101 0.100 0.153 42.882  wukong8_161400139_lesspayne_norm_EQW_params_synt
  145    4427.31    26.0 0.052  -2.92  5.904  0.086   106.844     3.383  0.166  0.180 -0.119 -0.109 -0.018 0.242 0.100 0.276 13.130  wukong8_161400139_lesspayne_norm_EQW_params_synt
  147   4434.957    20.0 1.886 -0.007  4.420  0.073    72.591     3.521  0.144  0.090 -0.077 -0.041  0.001 0.125 0.100 0.176 32.215  wukong8_161400139_lesspayne_norm_EQW_params_synt
  148   4435.149    26.0 0.087  -4.31  5.860  0.088    53.549     3.914  0.184  0.157 -0.011 -0.035 -0.009 0.161 0.100 0.209 22.820  wukong8_161400139_lesspayne_norm_EQW_params_synt
  149   4435.679    20.0 1.886 -0.519  4.885  0.064    70.382     3.051  0.188  0.090 -0.070 -0.038  0.001 0.120 0.100 0.169 35.036  wukong8_161400139_lesspayne_norm_EQW_params_synt
  151   4442.339    26.0 2.196  -1.23  5.354  0.053    67.385     2.223  0.145  0.116 -0.036 -0.051 -0.005 0.132 0.100 0.174 33.126  wukong8_161400139_lesspayne_norm_EQW_params_synt
  152   4443.801    22.1 1.079  -0.71  3.292  0.078   102.154     2.901  0.160  0.062  0.113 -0.101  0.015 0.164 0.100 0.208 23.189  wukong8_161400139_lesspayne_norm_EQW_params_synt
  153   4444.554    22.1 1.115   -2.2  3.136  0.053    32.314     2.551  0.146  0.050  0.179 -0.010  0.019 0.187 0.100 0.219 20.915  wukong8_161400139_lesspayne_norm_EQW_params_synt
  154   4447.717    26.0 2.221  -1.36  5.634  0.068    72.589     2.830  0.154  0.117 -0.046 -0.058 -0.005 0.139 0.100 0.184 29.569  wukong8_161400139_lesspayne_norm_EQW_params_synt
  156   4450.482    22.1 1.083  -1.52  3.096  0.066    64.469     2.760  0.138  0.052  0.178 -0.046  0.020 0.192 0.100 0.226 19.508  wukong8_161400139_lesspayne_norm_EQW_params_synt
  160   4454.779    20.0 1.899  0.258  4.483  0.064    87.871     3.167  0.158  0.100 -0.125 -0.048  0.007 0.167 0.100 0.205 23.767  wukong8_161400139_lesspayne_norm_EQW_params_synt
  161   4455.317    22.0 1.442    0.1  3.214  0.058    14.573     1.713  0.116  0.103 -0.007 -0.004 -0.006 0.103 0.100 0.155 41.537  wukong8_161400139_lesspayne_norm_EQW_params_synt
  162   4455.887    20.0 1.899 -0.518  4.545  0.052    52.975     2.681  0.151  0.083 -0.033 -0.022 -0.002 0.092 0.100 0.146 47.234  wukong8_161400139_lesspayne_norm_EQW_params_synt
  163   4457.427    22.0 1.459   0.26  3.257  0.053    20.555     1.892  0.116  0.104 -0.006 -0.005 -0.005 0.104 0.100 0.154 42.173  wukong8_161400139_lesspayne_norm_EQW_params_synt
  164   4459.117    26.0 2.174  -1.29  5.753  0.075    82.608     3.186  0.169  0.123 -0.068 -0.066 -0.004 0.155 0.100 0.199 25.157  wukong8_161400139_lesspayne_norm_EQW_params_synt
  165   4461.653    26.0 0.087  -3.19  5.605  0.081    86.324     2.866  0.156  0.167 -0.058 -0.094 -0.017 0.201 0.100 0.239 17.562  wukong8_161400139_lesspayne_norm_EQW_params_synt
  166   4465.805    22.0 1.738  -0.13  3.622  0.086    11.197     2.097  0.111  0.097 -0.006 -0.003 -0.005 0.097 0.100 0.164 37.208  wukong8_161400139_lesspayne_norm_EQW_params_synt
  167   4468.493    22.1 1.130  -0.63  3.340  0.092   105.126     3.533  0.164  0.063  0.103 -0.103  0.015 0.159 0.100 0.209 22.791  wukong8_161400139_lesspayne_norm_EQW_params_synt
  168   4469.151    22.1 1.083  -2.55  3.250  0.082    23.570     3.438  0.138  0.049  0.179 -0.006  0.020 0.187 0.100 0.227 19.379  wukong8_161400139_lesspayne_norm_EQW_params_synt
  173    4484.22    26.0 3.600  -0.64  5.282  0.062    23.681     2.533  0.139  0.080 -0.002 -0.008 -0.004 0.081 0.100 0.143 49.191  wukong8_161400139_lesspayne_norm_EQW_params_synt
  174   4488.324    22.1 3.121   -0.5  3.209  0.078    18.039     2.689  0.131  0.010  0.182 -0.006  0.012 0.183 0.100 0.222 20.207  wukong8_161400139_lesspayne_norm_EQW_params_synt
  175   4489.739    26.0 0.121   -3.9  5.620  0.063    59.632     2.644  0.137  0.158 -0.014 -0.046 -0.010 0.165 0.100 0.203 24.186  wukong8_161400139_lesspayne_norm_EQW_params_synt
  176     4491.4    26.1 2.856  -2.71  5.271  0.059    25.734     2.469  0.123  0.013  0.187 -0.009  0.014 0.188 0.100 0.221 20.451  wukong8_161400139_lesspayne_norm_EQW_params_synt
  177   4493.522    22.1 1.079  -2.78  3.152  0.083    13.023     2.310  0.148  0.050  0.178 -0.004  0.019 0.186 0.100 0.227 19.436  wukong8_161400139_lesspayne_norm_EQW_params_synt
  178   4494.563    26.0 2.196  -1.14  5.523  0.066    78.526     2.762  0.168  0.121 -0.057 -0.062 -0.004 0.147 0.100 0.190 27.695  wukong8_161400139_lesspayne_norm_EQW_params_synt
  180    4501.27    22.1 1.115  -0.77  3.372  0.099   102.087     3.717  0.160  0.061  0.115 -0.100  0.015 0.165 0.100 0.217 21.289  wukong8_161400139_lesspayne_norm_EQW_params_synt
  181   4508.281    26.1 2.856  -2.42  5.549  0.050    51.962     2.296  0.160  0.014  0.185 -0.031  0.017 0.189 0.100 0.219 20.759  wukong8_161400139_lesspayne_norm_EQW_params_synt
  182   4512.734    22.0 0.835   -0.4  2.917  0.085    10.863     2.014  0.125  0.117 -0.009 -0.003 -0.006 0.118 0.100 0.176 32.215  wukong8_161400139_lesspayne_norm_EQW_params_synt
  183   4515.334    26.1 2.844   -2.6  5.662  0.060    49.430     2.718  0.168  0.013  0.188 -0.027  0.017 0.191 0.100 0.224 19.947  wukong8_161400139_lesspayne_norm_EQW_params_synt
  184   4518.022    22.0 0.825  -0.25  2.863  0.104    13.431     2.999  0.172  0.117 -0.011 -0.004 -0.006 0.118 0.100 0.186 28.836  wukong8_161400139_lesspayne_norm_EQW_params_synt
  185   4518.332    22.1 1.079  -2.56  3.445  0.041    32.028     1.995  0.143  0.050  0.178 -0.010  0.020 0.186 0.100 0.215 21.568  wukong8_161400139_lesspayne_norm_EQW_params_synt
  186   4520.221    26.1 2.807  -2.65  5.546  0.045    43.438     2.165  0.134  0.014  0.188 -0.021  0.017 0.190 0.100 0.220 20.706  wukong8_161400139_lesspayne_norm_EQW_params_synt
  187   4522.628    26.1 2.844  -2.29  5.792  0.063    68.757     2.581  0.165  0.016  0.174 -0.055  0.019 0.184 0.100 0.219 20.882  wukong8_161400139_lesspayne_norm_EQW_params_synt
  188   4527.304    22.0 0.812  -0.45  3.696  0.077    39.175     3.758  0.231  0.119 -0.011 -0.014 -0.005 0.120 0.100 0.174 32.859  wukong8_161400139_lesspayne_norm_EQW_params_synt
  189   4528.614    26.0 2.174  -0.89  5.567  0.067    92.611     3.172  0.181  0.127 -0.090 -0.067 -0.002 0.169 0.100 0.208 23.142  wukong8_161400139_lesspayne_norm_EQW_params_synt
  190    4529.48    22.1 1.571  -1.75  3.225  0.051    35.032     2.471  0.129  0.041  0.183 -0.011  0.019 0.189 0.100 0.220 20.724  wukong8_161400139_lesspayne_norm_EQW_params_synt
  191   4531.148    26.0 1.484   -2.1  5.342  0.064    62.007     2.603  0.155  0.131 -0.018 -0.046 -0.006 0.140 0.100 0.184 29.644  wukong8_161400139_lesspayne_norm_EQW_params_synt
  192   4533.239    22.0 0.848   0.54  2.770  0.037    40.460     1.788  0.109  0.118 -0.011 -0.015 -0.006 0.120 0.100 0.160 38.947  wukong8_161400139_lesspayne_norm_EQW_params_synt
  193   4534.776    22.0 0.835   0.35  3.014  0.041    43.670     2.017  0.135  0.119 -0.014 -0.020 -0.006 0.122 0.100 0.163 37.771  wukong8_161400139_lesspayne_norm_EQW_params_synt
  194   4535.569    22.0 0.825   0.14  3.052  0.053    35.685     2.606  0.143  0.118 -0.012 -0.015 -0.006 0.120 0.100 0.165 36.847  wukong8_161400139_lesspayne_norm_EQW_params_synt
  196   4545.133    22.1 1.130  -2.45  3.140  0.049    21.421     1.929  0.104  0.048  0.178 -0.006  0.019 0.185 0.100 0.216 21.373  wukong8_161400139_lesspayne_norm_EQW_params_synt
  197   4547.847    26.0 3.544  -0.82  5.575  0.047    30.873     2.104  0.177  0.081  0.000 -0.011 -0.004 0.082 0.100 0.138 52.888  wukong8_161400139_lesspayne_norm_EQW_params_synt
  199   4555.483    22.0 0.848   -0.4  2.936  0.083    11.058     1.976  0.120  0.116 -0.008 -0.002 -0.005 0.116 0.100 0.174 32.853  wukong8_161400139_lesspayne_norm_EQW_params_synt
  200   4555.888    26.1 2.828   -2.4  5.396  0.039    47.312     1.865  0.128  0.015  0.188 -0.024  0.018 0.191 0.100 0.219 20.837  wukong8_161400139_lesspayne_norm_EQW_params_synt
  201   4558.644    24.1 4.070  -0.43  3.561  0.044    30.302     1.971  0.155 -0.006  0.185 -0.011  0.010 0.186 0.100 0.215 21.543  wukong8_161400139_lesspayne_norm_EQW_params_synt
  202   4571.096    12.0 0.000 -5.623  6.053  0.045    63.230     2.589  0.168  0.149 -0.008 -0.021 -0.009 0.151 0.100 0.187 28.725  wukong8_161400139_lesspayne_norm_EQW_params_synt
  203   4571.971    22.1 1.571  -0.31  3.261  0.079    97.408     2.938  0.169  0.051  0.126 -0.094  0.017 0.166 0.100 0.209 22.808  wukong8_161400139_lesspayne_norm_EQW_params_synt
  204   4576.328    26.1 2.844  -2.95  5.624  0.070    31.531     3.256  0.216  0.014  0.188 -0.011  0.015 0.189 0.100 0.225 19.690  wukong8_161400139_lesspayne_norm_EQW_params_synt
  205   4580.048    24.0 0.941  -1.66  3.712  0.074    17.344     2.479  0.150  0.115 -0.009 -0.005 -0.005 0.116 0.100 0.170 34.682  wukong8_161400139_lesspayne_norm_EQW_params_synt
  206   4582.835    26.1 2.844  -3.18  5.719  0.067    25.585     2.818  0.190  0.014  0.187 -0.009  0.015 0.188 0.100 0.224 20.016  wukong8_161400139_lesspayne_norm_EQW_params_synt
  207   4583.409    22.1 1.164  -2.84  3.573  0.093    21.888     3.627  0.222  0.049  0.182 -0.004  0.020 0.190 0.100 0.234 18.318  wukong8_161400139_lesspayne_norm_EQW_params_synt
  208   4583.829    26.1 2.807  -1.94  5.612  0.069    77.634     2.777  0.173  0.019  0.164 -0.065  0.019 0.178 0.100 0.216 21.457  wukong8_161400139_lesspayne_norm_EQW_params_synt
  209   4588.198    24.1 4.068  -0.65  3.657  0.060    25.215     2.456  0.147 -0.007  0.185 -0.009  0.009 0.186 0.100 0.219 20.817  wukong8_161400139_lesspayne_norm_EQW_params_synt
  211   4592.053    24.1 4.070   -1.3  4.041  0.094    15.955     2.959  0.195 -0.006  0.186 -0.003  0.009 0.186 0.100 0.231 18.671  wukong8_161400139_lesspayne_norm_EQW_params_synt
  212   4592.651    26.0 1.556  -2.46  5.649  0.066    56.700     2.871  0.191  0.127 -0.014 -0.037 -0.006 0.133 0.100 0.179 31.165  wukong8_161400139_lesspayne_norm_EQW_params_synt
